dm,gpdm,gpmc,sgdm,zgrq,wsfxrq,ssrq,ssb,fxjg,fxsyl,xype,xype_jt,xype_ttm,fxszj_w,xgfxsl_w,lgzrsl_w,wxpssl_w,wsfxsl_w,hbbl,wxsgsx_w,wsfxsgsx,yjmz_y,mzze_y,mzje_y,ssgsfxfy_w,ssgsfxfl,lgzrfy_w,zrfl,fxfyhj_w,fxfl,cxjbjf_w,sjjyzf_w,flfy_w,xxplf_w,tzzsl,psdxsl,yjsgsl_w,yjrgbs,yxbjpsdxjs,yxbjtzzjs,yxsgpsdxjs,yxsgsl_w,yxsgzj_y,yxsghpbl,wxrgbs,yxsghs,yxsggs_w,zql,wsrgbs,fxfs,cxfs,zcxs,sjjg,zcpgjg,lssws,fxggrq,wxfxqsrq,wxfxjzrq,wsfxdjzj_y,wxpsdjzj_y,cxsrgyg_w,mz,sf,zjhxy_2012,zjhxy,windxy,zqlx,jys
603488.SH,603488,展鹏科技,732488,2017-04-24,2017-05-04,2017-05-16,主板,7.67,22.98,36.6,36.75090909,31.34090909,5200,5200,0,520,4680,51.54,600,20000,3.9884,3.9884,3.602435514,3859.644865,9.677175973,0,0,3859.644865,9.677175973,3000,210,205,417,2790,5061,3036000,5838.461538,5021,5021,5007,3003600,2303.7612,0.01731256,5776.1538,15130862,13548774.8,0.03454187,2895.0374,"网下询价,上网定价",余额包销,兴业证券股份有限公司,众华会计师事务所(特殊普通合伙),上海申威资产评估有限公司,国浩律师(集团)事务所有限公司,2017-05-03,2017-05-04,2017-05-04,10391.91027,,10.2484,1,江苏省,电气机械及器材制造业,制造业-机械、设备、仪表-电器机械及器材制造业,工业--资本货物--机械--工业机械,A股,上海
002869.SZ,002869,金溢科技,002869,2017-04-20,2017-05-02,2017-05-15,中小企业板,21.8,22.99,57.68,57.886,46.14,2952,2952,0,295.2,2656.8,50.98,360,11500,6.43536,6.43536,5.544848,8905.12,13.83779618,0,0,8905.12,13.83779618,6249.74,1250,810,458,4317,6543,2352790,7970.155827,6521,6521,6339,2279710,4969.7678,0.01294902,7722.5949,16093049,11371076.6,0.02336454,4279.99,"网下询价,上网定价",余额包销,国信证券股份有限公司,天健会计师事务所(特殊普通合伙),国众联资产评估土地房地产估价有限公司,北京市中伦律师事务所,2017-04-28,2017-05-02,2017-05-02,24788.94699,,4.8096,1,广东省,计算机、通信和其他电子设备制造业,制造业-电子-其他电子设备制造业,信息技术--技术硬件与设备--电子设备、仪器和元件--电子设备和仪器,A股,深圳
300651.SZ,300651,金陵体育,300651,2017-04-20,2017-04-24,2017-05-09,创业板,13.71,22.98,66.28,65.754,55.529,1893.34,1893.34,0,,1893.34,0,,18500,2.595769,2.59576914,2.19243914,4033.3,15.53797654,0,0,4033.3,15.53797654,3300,145,214,328,,,,,,,,,,,,13632624,13565411,0.01395682,7164.9559,上网定价,余额包销,广发证券股份有限公司,立信会计师事务所(特殊普通合伙),,国浩律师(集团)事务所有限公司,2017-04-21,,,18598.17848,,3.5873,1,江苏省,文教、工美、体育和娱乐用品制造业,制造业-造纸、印刷-文教体育用品制造业,可选消费--耐用消费品与服装--休闲设备与用品--休闲用品,A股,深圳
300649.SZ,300649,杭州园林,300649,2017-04-20,2017-04-24,2017-05-05,创业板,9.04,22.97,59.2,58.619,63.6335,1600,1600,0,,1600,0,,16000,1.4464,1.4464,1.09497,3514.3,24.296875,0,0,3514.3,24.296875,2400,650,100,350,,,,,,,,,,,,13650483,12519461.25,0.0127801,7824.6633,上网定价,余额包销,国信证券股份有限公司,立信会计师事务所(特殊普通合伙),坤元资产评估有限公司,北京市大成律师事务所,2017-04-21,,,11317.59297,,2.3884,1,浙江省,专业技术服务业,社会服务业-专业、科研服务业-建筑、工程咨询服务业,工业--商业和专业服务--专业服务--调查和咨询服务,A股,深圳
603985.SH,603985,恒润股份,732985,2017-04-20,2017-04-24,2017-05-05,主板,26.97,22.99,77.58,76.972,63.9465,2000,2000,0,,2000,0,,20000,5.394,5.394,4.837832,5561.68,10.31086392,0,0,5561.68,10.31086392,4737.02,280,150,394.66,,,,,,,,,,,,15005384,13525687.1,0.01478668,6762.8436,上网定价,余额包销,中德证券有限责任公司,立信会计师事务所(特殊普通合伙),国众联资产评估土地房地产估价有限公司,远闻(上海)律师事务所,2017-04-21,,,36478.77811,,4.8111,1,江苏省,金属制品业,制造业-金属、非金属-金属制品业-金属结构制造业,工业--资本货物--机械--工业机械,A股,上海
300650.SZ,300650,太龙照明,300650,2017-04-19,2017-04-21,2017-05-03,创业板,13.95,22.99,37.36,37.26818182,31.77136364,1578.7,1578.7,0,,1578.7,0,,15500,2.202287,2.2022865,1.8997865,3025,13.73572421,0,0,3025,13.73572421,2000,588.17,114.2,259,,,,,,,,,,,,13586396,12256953.8,0.01288004,7763.9538,上网定价,余额包销,天风证券股份有限公司,华普天健会计师事务所(特殊普通合伙),银信资产评估有限公司,北京市君合律师事务所,2017-04-20,,,17098.45055,,2.6642,1,福建省,电气机械及器材制造业,制造业-机械、设备、仪表-电器机械及器材制造业,可选消费--耐用消费品与服装--家庭耐用消费品--家用电器,A股,深圳
603113.SH,603113,金能科技,732113,2017-04-19,2017-04-28,2017-05-11,主板,13.37,22.98,38,38.1135,26.156,7730,7730,0,773,6957,60,1000,23000,10.33501,10.33501,9.7607,5743.1,5.556937052,0,0,5743.1,5.556937052,4800,135,150,530,2867,5073,5059100,6544.760673,5066,5066,4930,4916900,6573.8953,0.01572129,6360.8021,14897364,14354516.8,0.04846558,2063.3199,"网下询价,上网定价",余额包销,国泰君安证券股份有限公司,瑞华会计师事务所(特殊普通合伙),北京国友大正资产评估有限公司,北京市中伦律师事务所,2017-04-27,2017-04-28,2017-04-28,19191.98896,,20.6016,1,山东省,石油加工、炼焦及核燃料加工业,制造业-石油、化学、塑胶、塑料,能源--能源Ⅱ--石油、天然气与供消费用燃料--煤炭与消费用燃料,A股,上海
603896.SH,603896,寿仙谷,732896,2017-04-18,2017-04-27,2017-05-10,主板,11.54,22.98,43.87,43.94727273,39.95636364,3495,3495,0,349.5,3145.5,50.09,420,13000,4.03323,4.03323,3.58163,4516,11.19698108,0,0,4516,11.19698108,3000,730,296,460,3452,6041,2536390,7257.195994,6011,6011,5968,2505940,2891.85476,0.01394686,7170.0715,14943751,10673510.1,0.02947016,3393.2634,"网下询价,上网定价",余额包销,国信证券股份有限公司,立信会计师事务所(特殊普通合伙),银信资产评估有限公司,北京市金杜律师事务所,2017-04-26,2017-04-27,2017-04-27,12317.23066,,7.4028,1,浙江省,医药制造业,制造业-医药、生物制品-医药制造业,医疗保健--制药、生物科技与生命科学--制药--中药,A股,上海
603728.SH,603728,鸣志电器,732728,2017-04-18,2017-04-26,2017-05-09,主板,11.23,22.98,37.18,37.26818182,31.77136364,8000,8000,0,800,7200,50,800,32000,8.984,8.984,7.9279,10561,11.75534283,0,0,10561,11.75534283,8718.48,751.54,590.42,424,2984,5457,4358830,5448.5375,5453,5453,5433,4340830,4874.75209,0.01842966,5426.0375,15064170,16769983.4,0.04293385,2329.1644,"网下询价,上网定价",余额包销,安信证券股份有限公司,众华会计师事务所(特殊普通合伙),上海东洲资产评估有限公司,上海锦天城律师事务所,2017-04-25,2017-04-26,2017-04-26,18832.69136,,15.8032,1,上海,电气机械及器材制造业,制造业-机械、设备、仪表-电器机械及器材制造业,工业--资本货物--电气设备--电气部件与设备,A股,上海
603229.SH,603229,奥翔药业,732229,2017-04-17,2017-04-26,2017-05-09,主板,7.81,22.98,43.87,43.94727273,39.95636364,4000,4000,0,400,3600,50,500,16000,3.124,3.124,2.65994,4640.6,14.8546735,0,0,4640.6,14.8546735,2750,800,608,460,2901,5311,2654390,6635.975,5307,5307,5301,2649790,2069.48599,0.01509554,6624.475,15093365,12096949.6,0.02975957,3360.2638,"网下询价,上网定价",余额包销,国金证券股份有限公司,天健会计师事务所(特殊普通合伙),坤元资产评估有限公司,北京海润天睿律师事务所,2017-04-25,2017-04-26,2017-04-26,9447.717638,,6.2342,1,浙江省,医药制造业,制造业-医药、生物制品-医药制造业,医疗保健--制药、生物科技与生命科学--制药--西药,A股,上海
300643.SZ,300643,万通智控,300643,2017-04-13,2017-04-21,2017-05-05,创业板,4.3,22.01,22.26,22.267,18.6585,5000,5000,0,500,4500,50,1000,20000,2.15,2.15,1.761,3890,18.09302326,0,0,3890,18.09302326,2300,860,280,450,3660,5587,5579490,11158.98,5578,5578,5540,5532490,2378.9707,0.00903752,11064.98,13618017,14145344.8,0.03181259,3143.41,"网下询价,上网定价",余额包销,海通证券股份有限公司,天健会计师事务所(特殊普通合伙),坤元资产评估有限公司,北京德恒律师事务所,2017-04-20,2017-04-21,2017-04-21,6082.498264,,8.7592,1,浙江省,汽车制造业,制造业-机械、设备、仪表-交通运输设备制造业-汽车制造业,可选消费--汽车与汽车零部件--汽车零配件--机动车零配件与设备,A股,深圳
603501.SH,603501,韦尔股份,732501,2017-04-12,2017-04-21,2017-05-04,主板,7.02,22.99,58.59,58.7135,46.871,4160,4160,0,416,3744,60,600,12000,2.92032,2.92032,2.41347,5068.5,17.35597469,0,0,5068.5,17.35597469,3500,770,290,404.9,3416,5974,3582880,8612.692308,5969,5969,5950,3568480,2505.07296,0.01165762,8578.0769,15072593,10274332.6,0.03644032,2744.2128,"网下询价,上网定价",余额包销,国信证券股份有限公司,立信会计师事务所(特殊普通合伙),,北京市通商律师事务所,2017-04-20,2017-04-21,2017-04-21,7212.581485,,10.0362,1,上海,计算机、通信和其他电子设备制造业,制造业-电子-电子元器件制造业,信息技术--半导体与半导体生产设备--半导体产品与半导体设备--半导体产品,A股,上海
603505.SH,603505,金石资源,732505,2017-04-12,2017-04-20,2017-05-03,主板,3.74,22.94,37.77,,,6000,6000,0,600,5400,50,1200,24000,2.244,2.244,1.810357,4336.43,19.32455437,0,0,4336.43,19.32455437,3000,760,122.17,420,2796,4914,5890860,9818.1,4907,4907,4889,5860860,2191.96164,0.01023741,9768.1,15222941,14922164.8,0.03618778,2763.3639,"网下询价,上网定价",余额包销,中信证券股份有限公司,天健会计师事务所(特殊普通合伙),坤元资产评估有限公司,北京市中伦律师事务所,2017-04-19,2017-04-20,2017-04-20,5580.889635,,11.3492,1,浙江省,非金属矿采选业,采掘业-非金属矿采选业,材料--材料Ⅱ--金属、非金属与采矿--金属非金属,A股,上海
300647.SZ,300647,超频三,300647,2017-04-12,2017-04-20,2017-05-03,创业板,8.96,22.99,58.59,58.7135,46.871,3000,3000,0,300,2700,50,500,12000,2.688,2.688,2.192317,4956.83,18.4405878,0,0,4956.83,18.4405878,3300,940,236,456,4279,6416,3205250,10684.16667,6405,6405,6377,3185750,2854.432,0.00941693,10619.1667,13674752,10562191.25,0.02556288,3911.9227,"网下询价,上网定价",余额包销,广发证券股份有限公司,立信会计师事务所(特殊普通合伙),北京亚太联华资产评估有限公司,国浩律师(集团)事务所有限公司,2017-04-19,2017-04-20,2017-04-20,9463.72336,,4.4236,1,广东省,计算机、通信和其他电子设备制造业,制造业-电子-其他电子设备制造业,信息技术--技术硬件与设备--电子设备、仪器和元件--电子元件,A股,深圳
300648.SZ,300648,星云股份,300648,2017-04-11,2017-04-13,2017-04-25,创业板,15.74,22.99,63.91,63.83619048,60.08047619,1700,1700,0,,1700,0,,17000,2.6758,2.6758,2.345856,3299.44,12.33066746,0,0,3299.44,12.33066746,2180.44,410,390,300,,,,,,,,,,,,13812339,13125649.85,0.01295174,7720.9705,上网定价,余额包销,兴业证券股份有限公司,致同会计师事务所(特殊普通合伙),北京中企华资产评估有限责任公司,福建至理律师事务所,2017-04-12,,,20659.77286,,2.3605,1,福建省,仪器仪表制造业,制造业-机械、设备、仪表-仪器仪表及文化、办公用机械制造业-通用仪器仪表制造业,信息技术--技术硬件与设备--电子设备、仪器和元件--电子设备和仪器,A股,深圳
603320.SH,603320,迪贝电气,732320,2017-04-11,2017-04-19,2017-05-02,主板,9.93,22.98,48.17,48.22666667,50.96761905,2500,2500,0,250,2250,50,400,10000,2.4825,2.4825,2.107956,3745.44,15.0873716,0,0,3745.44,15.0873716,2880,180,180,460,3363,5898,2358280,9433.12,5894,5894,5866,2345480,2329.06164,0.0106588,9381.92,14937451,9113225.8,0.02468939,4050.3226,"网下询价,上网定价",余额包销,东方花旗证券有限公司,信永中和会计师事务所(特殊普通合伙),北京中企华资产评估有限责任公司,上海锦天城律师事务所,2017-04-18,2017-04-19,2017-04-19,9049.433219,,4.711,1,浙江省,通用设备制造业,制造业-机械、设备、仪表-普通机械制造业-通用设备制造业,工业--资本货物--机械--工业机械,A股,上海
300645.SZ,300645,正元智慧,300645,2017-04-10,2017-04-12,2017-04-21,创业板,12.35,22.98,76.52,76.0685,60.392,1666.6667,1666.6667,0,,1666.6667,0,,16500,2.058333,2.058333375,1.582200375,4761.33,23.13196715,0,0,4761.33,23.13196715,3350,700,205,395,,,,,,,,,,,,13763873,12872769.15,0.0129471,7723.7387,上网定价,余额包销,中信证券股份有限公司,天健会计师事务所(特殊普通合伙),坤元资产评估有限公司,浙江天册律师事务所,2017-04-11,,,15897.8699,,2.187,1,浙江省,软件和信息技术服务业,信息技术业-计算机应用服务业,信息技术--软件与服务--信息技术服务--信息科技咨询与其它服务,A股,深圳
300646.SZ,300646,侨源气体,300646,2017-04-10,,,创业板,,,,,,3000,3000,0,1800,1200,,300,12000,2.442,,,,,0,,,,,,,,,,,,,,,,,,,,,,,"网下询价,上网定价",余额包销,申万宏源证券承销保荐有限责任公司,立信会计师事务所(特殊普通合伙),中威正信(北京)资产评估有限公司,北京市金杜律师事务所,,,,,,,1,四川省,化学原料及化学制品制造业,制造业-石油、化学、塑胶、塑料,材料--材料Ⅱ--化工--工业气体,A股,深圳
002868.SZ,002868,绿康生化,002868,2017-04-10,2017-04-20,2017-05-03,中小企业板,15.2,20.5,44.06,44.1275,40.1145,3000,3000,0,300,2700,50,360,12000,4.56,4.56,3.681523,8784.77,19.26484649,0,0,8784.77,19.26484649,7000,1033.018869,284.150943,436,3625,5482,1971360,6571.2,5472,5472,5457,1962360,2982.7872,0.01528771,6541.2,16165342,11737646.55,0.02300291,4347.28,"网下询价,上网定价",余额包销,兴业证券股份有限公司,立信会计师事务所(特殊普通合伙),北京中企华资产评估有限责任公司,国浩律师(集团)事务所有限公司,2017-04-19,2017-04-20,2017-04-20,17841.22276,,7.0847,1,福建省,医药制造业,制造业-医药、生物制品-医药制造业,医疗保健--制药、生物科技与生命科学--制药--西药,A股,深圳
002867.SZ,002867,周大生,002867,2017-04-10,2017-04-18,2017-04-27,中小企业板,19.92,22.99,44.59,44.6152381,43.56428571,7685,7685,0,768.5,6916.5,61.57,1500,21500,15.30852,15.30852,14.604478,7040.42,4.599020676,0,0,7040.42,4.599020676,5301.81,660,200,509,4270,6367,9309960,12114.45673,6346,6346,6316,9234660,18395.44272,0.00832191,12016.4736,16212774,16214708.5,0.04265572,2344.3517,"网下询价,上网定价",余额包销,广发证券股份有限公司,广东正中珠江会计师事务所(特殊普通合伙),国众联资产评估土地房地产估价有限公司,北京市君合律师事务所,2017-04-17,2017-04-18,2017-04-18,32299.69933,,13.8013,1,广东省,零售业,批发和零售贸易-零售业,可选消费--耐用消费品与服装--纺织品、服装与奢侈品--服装、服饰与奢侈品,A股,深圳
300642.SZ,300642,透景生命,300642,2017-04-10,2017-04-12,2017-04-21,创业板,36.1,22.99,44.22,44.215,40.185,1500,1500,0,,1500,0,,15000,5.415,5.415,4.9907,4243,7.835641736,0,0,4243,7.835641736,3449,253,144,360,,,,,,,,,,,,13745081,12171646.05,0.01232372,8114.4307,上网定价,余额包销,中国中投证券有限责任公司,立信会计师事务所(特殊普通合伙),上海立信资产评估有限公司,上海市广发律师事务所,2017-04-11,,,43939.64224,,2.5392,1,上海,医药制造业,制造业-医药、生物制品-生物制品业,医疗保健--制药、生物科技与生命科学--生物科技Ⅲ--生物科技,A股,深圳
603232.SH,603232,格尔软件,732232,2017-04-07,2017-04-11,2017-04-21,主板,18.1,22.91,76.68,76.26,60.5145,1525,1525,0,,1525,0,,15000,2.76025,2.76025,2.127717,6325.33,22.91578661,0,0,6325.33,22.91578661,4602.5,685.09,542.98,481.84,,,,,,,,,,,,15455095,11874079.7,0.0128431,7786.2818,上网定价,余额包销,国融证券股份有限公司,上会会计师事务所(特殊普通合伙),"上海众华资产评估有限公司,银信资产评估有限公司",北京海润天睿律师事务所,2017-04-10,,,21492.08426,,3.8282,1,上海,软件和信息技术服务业,信息技术业-计算机应用服务业,信息技术--软件与服务--软件--应用软件,A股,上海
603787.SH,603787,新日股份,732787,2017-04-07,2017-04-17,2017-04-27,主板,6.09,22.97,44.94,44.845,43.103,5100,5100,0,510,4590,50,1600,20000,3.1059,3.1059,2.7269,3790,12.20258218,0,0,3790,12.20258218,2590,500,200,500,2823,4984,7956040,15600.07843,4975,4975,4949,7906040,4814.77836,0.00645076,15502.0392,15378673,13771023.1,0.03333086,3000.2229,"网下询价,上网定价",余额包销,海通证券股份有限公司,天衡会计师事务所(特殊普通合伙),,北京市大成律师事务所,2017-04-14,2017-04-17,2017-04-17,8386.553068,,10.2316,1,江苏省,铁路、船舶、航空航天和其他运输设备制造业,制造业-机械、设备、仪表-交通运输设备制造业-其他交通运输设备制造业,可选消费--耐用消费品与服装--休闲设备与用品--休闲用品,A股,上海
300554.SZ,300554,三超新材,300554,2017-04-07,2017-04-11,2017-04-21,创业板,14.99,22.99,37.48,37.8305,31.439,1300,1300,0,,1300,0,,13000,1.9487,1.9487,1.6672,2815,14.44552779,0,0,2815,14.44552779,2000,335,160,295,,,,,,,,,,,,13856689,11232190.65,0.01157388,8640.1467,上网定价,余额包销,国信证券股份有限公司,天衡会计师事务所(特殊普通合伙),北京天健兴业资产评估有限公司,北京国枫律师事务所,2017-04-10,,,16837.05378,,1.8474,1,江苏省,非金属矿物制品业,制造业-金属、非金属-非金属矿物制品业,工业--资本货物--机械--工业机械,A股,深圳
603096.SH,603096,新经典,732096,2017-04-06,2017-04-14,2017-04-25,主板,21.55,21.22,33.58,33.616,32.1285,3336,3336,0,333.6,3002.4,50,500,13000,7.18908,7.18908,6.639145,5499.35,7.649587986,0,0,5499.35,7.649587986,3810.21,808,260,554,3333,5841,2912520,8730.57554,5831,5831,5813,2898790,6246.89245,0.01150825,8689.4185,15212325,10837122.3,0.02770477,3609.4865,"网下询价,上网定价",余额包销,东方花旗证券有限公司,立信会计师事务所(特殊普通合伙),银信资产评估有限公司,国浩律师(集团)事务所有限公司,2017-04-13,2017-04-14,2017-04-14,23353.99856,,7.8895,1,天津,新闻和出版业,传播与文化产业-其他传播、文化产业,可选消费--媒体Ⅱ--媒体Ⅲ--出版,A股,上海
300514.SZ,300514,友讯达,300514,2017-04-06,2017-04-17,2017-04-26,创业板,8.46,22.98,58.8,58.804,47.0025,2500,2500,0,250,2250,50,400,10000,2.115,2.115,1.80505,3099.5,14.65484634,0,0,3099.5,14.65484634,2020,472,201,391.5,3490,5417,2165800,8663.2,5413,5413,5393,2156200,1824.1452,0.01159447,8624.8,13834345,9477410.9,0.02374066,4212.1826,"网下询价,上网定价",余额包销,招商证券股份有限公司,大华会计师事务所(特殊普通合伙),国众联资产评估土地房地产估价有限公司,国浩律师(集团)事务所有限公司,2017-04-14,2017-04-17,2017-04-17,8017.889621,,3.6776,1,广东省,计算机、通信和其他电子设备制造业,制造业-电子,信息技术--技术硬件与设备--通信设备Ⅲ--通信设备,A股,深圳
